#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.07976e+06	141602	42013.8	1643.84	-121.098	4.76453	3.47724	-2.32735e+08	674259	-7830.94
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.19585e+07	314203	69209.1	1783.44	-97.6686	2.52992	0.456306	-5.60342e+08	794796	-4511.8
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.6288e+07	432659	62607.3	1653.38	-59.4727	1.57934	0.917367	-7.15337e+08	683270	-2611.19
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-5.39662e+06	234732	15380.3	661.716	-10.8475	0.466314	4.61774	-1.55324e+08	109455	-308.565
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.13835e+07	602736	48233.2	1355.31	-27.0841	0.761851	2.17691	-8.16891e+08	459185	-1032.54
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.41516e+07	389050	27024.1	742.163	-12.863	0.35393	0.533895	-2.88737e+08	137694	-262.673
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.26259e+07	390747	20118.4	622.496	-7.99558	0.247917	0.345763	-2.43238e+08	96871.9	-154.327
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-2.13886e+07	602076	30339.4	853.13	-10.7409	0.302211	10.5344	-5.13648e+08	181952	-257.825
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.21526e+06	205192	4148.05	264.862	-1.33367	0.0854697	5.59399	-5.43474e+07	17537.5	-22.6376
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-3.30941e+06	235393	4045.77	287.159	-1.23265	0.0875756	3.56164	-6.75951e+07	20614.6	-25.148
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.29452e+07	548243	14528	613.758	-4.06971	0.171774	15.3667	-3.36488e+08	94173.2	-105.427
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-6.21671e+06	361618	6440.83	374.06	-1.6652	0.0967314	1.57839	-1.35267e+08	34979.7	-36.1833
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-4.73421e+06	425973	4409.71	396.352	-1.02452	0.0921972	3.60633	-1.68835e+08	39273.3	-36.5425
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-4.30815e+06	490208	3745.23	425.254	-0.811927	0.0922261	2.32891	-2.08463e+08	45209.8	-39.2195
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.50376e+06	466961	1196.39	369.506	-0.236618	0.0730972	2.55414	-1.72545e+08	34133.4	-27.0099
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-5.72136e+06	600442	4285.99	449.521	-0.801299	0.0841332	9.0416	-2.69911e+08	50517	-37.8197
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-1.65198e+06	566036	1176.01	400.806	-0.208248	0.0709516	2.10468	-2.2687e+08	40161	-28.4378
#a+bx+cx^2-> #a+err 	 #b+err 	 #c+err 	 #chi2 	 #cov[a][b] 	 #cov[a][c] 	 #cov[b][c]
-676268	595301	471.765	410.625	-0.0812824	0.0708096	1.19626	-2.44445e+08	42152.9	-29.0762
